dataset,clip_id,mode,epsilon,j,entropy,pixel_error
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.4,32,2.1212644577026367,0.38208895921707153
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,2,2.4193472862243652,0.3832230269908905
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,4,2.3919901847839355,0.3823096454143524
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,6,2.366665840148926,0.38647669553756714
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,8,2.3249857425689697,0.38633033633232117
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,12,2.334980010986328,0.38349679112434387
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,16,2.256852865219116,0.3831283450126648
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,24,2.141772747039795,0.3835877776145935
kinetics_mini,train/archery/-GcVBfs4zw8_000007_000017,corrected,0.8,32,2.1199772357940674,0.38345077633857727
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,2,2.510331153869629,0.44395625591278076
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,4,2.4229354858398438,0.43660813570022583
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,6,2.4551234245300293,0.4410059452056885
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,8,2.4085638523101807,0.44343283772468567
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,12,2.467548370361328,0.44436582922935486
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,16,2.274409294128418,0.44057536125183105
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,24,2.3697047233581543,0.44187912344932556
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.0,32,2.380396842956543,0.44498351216316223
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,2,2.510364055633545,0.44392940402030945
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,4,2.4231762886047363,0.4365841746330261
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,6,2.4550445079803467,0.4410023093223572
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,8,2.4085965156555176,0.4434291124343872
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,12,2.4676647186279297,0.44434571266174316
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,16,2.274566650390625,0.44056180119514465
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,24,2.3698620796203613,0.44187474250793457
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.05,32,2.3802828788757324,0.44498708844184875
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,2,2.510211944580078,0.4439876079559326
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,4,2.4234259128570557,0.43660008907318115
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,6,2.455474615097046,0.44099846482276917
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,8,2.4089179039001465,0.4434329569339752
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,12,2.4674715995788574,0.4443807303905487
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,16,2.274714708328247,0.44058215618133545
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,24,2.3701858520507812,0.44188424944877625
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.1,32,2.3805007934570312,0.4449804127216339
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,2,2.510446071624756,0.4440039098262787
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,4,2.4232125282287598,0.43671852350234985
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,6,2.4556150436401367,0.4410753846168518
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,8,2.408906936645508,0.4435022473335266
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,12,2.4679067134857178,0.4443723261356354
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,16,2.274359703063965,0.4406700134277344
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,24,2.369811773300171,0.44198212027549744
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.2,32,2.3810272216796875,0.4450576603412628
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,2,2.5121588706970215,0.4446273744106293
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,4,2.4209675788879395,0.4367969036102295
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,6,2.454871416091919,0.44107264280319214
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,8,2.406895160675049,0.44351086020469666
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,12,2.4701545238494873,0.4447477459907532
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,16,2.2713003158569336,0.44076842069625854
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,24,2.3672807216644287,0.4420090913772583
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.4,32,2.379028797149658,0.44499650597572327
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,2,2.5089430809020996,0.4458279609680176
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,4,2.4121127128601074,0.4374326169490814
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,6,2.449218988418579,0.4419628977775574
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,8,2.4021620750427246,0.44440779089927673
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,12,2.468520402908325,0.4452414810657501
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,16,2.2646422386169434,0.4415096938610077
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,24,2.359834909439087,0.44246917963027954
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,pure,0.8,32,2.3715832233428955,0.44550418853759766
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,2,2.4123592376708984,0.4478997588157654
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,4,2.396282434463501,0.438213050365448
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,6,2.4385855197906494,0.4410729706287384
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,8,2.377530097961426,0.4447163939476013
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,12,2.3646695613861084,0.4501068890094757
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,16,2.27415132522583,0.44744789600372314
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,24,2.321119785308838,0.4504004716873169
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.0,32,2.3865647315979004,0.4473317265510559
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,2,2.4131674766540527,0.4476863741874695
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,4,2.396669387817383,0.43799105286598206
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,6,2.438626527786255,0.440886914730072
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,8,2.377082347869873,0.4445125460624695
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,12,2.3646080493927,0.44989535212516785
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,16,2.2727763652801514,0.4472978413105011
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,24,2.320164203643799,0.4501895308494568
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.05,32,2.3841893672943115,0.4471713602542877
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,2,2.411581516265869,0.44848331809043884
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,4,2.3953402042388916,0.43885332345962524
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,6,2.439608335494995,0.4416416883468628
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,8,2.3781986236572266,0.4453077018260956
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,12,2.365497589111328,0.4507356286048889
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,16,2.2752127647399902,0.4479904770851135
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,24,2.3200619220733643,0.45071741938591003
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.1,32,2.381946563720703,0.4478340744972229
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,2,2.41709041595459,0.4481576979160309
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,4,2.397861957550049,0.438270628452301
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,6,2.4399423599243164,0.44074854254722595
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,8,2.3803696632385254,0.44435879588127136
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,12,2.369859218597412,0.45013096928596497
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,16,2.278059959411621,0.4470791220664978
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,24,2.331730365753174,0.4499533474445343
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.2,32,2.395536422729492,0.44669193029403687
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,2,2.4165420532226562,0.44896456599235535
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,4,2.4054174423217773,0.43916043639183044
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,6,2.4434661865234375,0.4417267441749573
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,8,2.3816699981689453,0.44534173607826233
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,12,2.3688554763793945,0.45124560594558716
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,16,2.2787551879882812,0.44813939929008484
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,24,2.3293168544769287,0.4512394368648529
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.4,32,2.4020447731018066,0.44801658391952515
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,2,2.447895050048828,0.44769424200057983
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,4,2.4200332164764404,0.43892383575439453
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,6,2.447720527648926,0.44126880168914795
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,8,2.392200231552124,0.4448417127132416
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,12,2.371194362640381,0.450699120759964
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,16,2.2856359481811523,0.44796881079673767
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,24,2.3130922317504883,0.45025166869163513
kinetics_mini,train/archery/-Hn5WqDh9hI_000104_000114,corrected,0.8,32,2.379028081893921,0.44719889760017395
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,2,2.0752663612365723,0.22976583242416382
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,4,2.105783462524414,0.22293196618556976
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,6,2.0619254112243652,0.23326414823532104
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,8,2.0357959270477295,0.22944656014442444
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,12,2.001830577850342,0.22567118704319
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,16,1.8478481769561768,0.22649428248405457
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,24,1.8007559776306152,0.2249593287706375
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.0,32,1.8437919616699219,0.23366190493106842
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,2,2.075416088104248,0.22977091372013092
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,4,2.1058952808380127,0.2229517102241516
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,6,2.061988115310669,0.2332671582698822
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,8,2.035888671875,0.22945347428321838
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,12,2.002103805541992,0.22568471729755402
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,16,1.8481019735336304,0.2265080213546753
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,24,1.8008058071136475,0.22497676312923431
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.05,32,1.843813180923462,0.23366065323352814
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,2,2.0747900009155273,0.2298194319009781
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,4,2.1057028770446777,0.22296954691410065
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,6,2.061516523361206,0.2332962602376938
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,8,2.0353691577911377,0.22948935627937317
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,12,2.0017521381378174,0.22571827471256256
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,16,1.8475360870361328,0.22652912139892578
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,24,1.800623893737793,0.2249922901391983
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.1,32,1.843408226966858,0.23369883000850677
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,2,2.073741912841797,0.22972822189331055
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,4,2.104569435119629,0.22290052473545074
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,6,2.060702323913574,0.23324382305145264
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,8,2.0348000526428223,0.2294234335422516
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,12,2.000901699066162,0.22564147412776947
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,16,1.846803903579712,0.22646868228912354
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,24,1.7998325824737549,0.22494108974933624
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.2,32,1.8422925472259521,0.23365123569965363
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,2,2.0733604431152344,0.23023179173469543
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,4,2.108588695526123,0.22312608361244202
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,6,2.062835693359375,0.23333288729190826
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,8,2.0359458923339844,0.22955982387065887
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,12,1.998228907585144,0.22597898542881012
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,16,1.846247911453247,0.22658616304397583
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,24,1.7999260425567627,0.22506585717201233
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.4,32,1.8413662910461426,0.2337227612733841
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,2,2.0727758407592773,0.23087050020694733
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,4,2.103625774383545,0.2233579009771347
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,6,2.060397148132324,0.2334108054637909
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,8,2.036374092102051,0.22971278429031372
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,12,1.9965543746948242,0.22641468048095703
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,16,1.8483736515045166,0.22674669325351715
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,24,1.7987143993377686,0.225019633769989
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,pure,0.8,32,1.8420441150665283,0.23394016921520233
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,2,2.206425905227661,0.21947091817855835
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,4,2.154503345489502,0.2133045792579651
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,6,2.0803253650665283,0.22153452038764954
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,8,2.0529568195343018,0.2185913622379303
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,12,2.1060590744018555,0.21724598109722137
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,16,1.9252444505691528,0.21714965999126434
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,24,1.8922511339187622,0.21626834571361542
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.0,32,1.8994629383087158,0.2196124643087387
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,2,2.2068705558776855,0.2194942981004715
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,4,2.1537208557128906,0.21330153942108154
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,6,2.078223943710327,0.22151479125022888
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,8,2.0508854389190674,0.21857823431491852
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,12,2.1057190895080566,0.2172786444425583
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,16,1.9240361452102661,0.2171417474746704
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,24,1.8912181854248047,0.2163211852312088
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.05,32,1.8972530364990234,0.2196527123451233
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,2,2.2078189849853516,0.21961091458797455
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,4,2.155491828918457,0.21358664333820343
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,6,2.0830321311950684,0.22178807854652405
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,8,2.0552921295166016,0.21885687112808228
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,12,2.104292869567871,0.2174018919467926
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,16,1.9252395629882812,0.21736173331737518
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,24,1.8935494422912598,0.21645626425743103
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.1,32,1.900148868560791,0.21985399723052979
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,2,2.213000535964966,0.21964360773563385
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,4,2.1576719284057617,0.21331912279129028
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,6,2.086061477661133,0.22130930423736572
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,8,2.0564463138580322,0.2184002548456192
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,12,2.1064071655273438,0.21731501817703247
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,16,1.927894115447998,0.21701663732528687
kinetics_mini,train/archery/-Njxj40a0OQ_000000_000010,corrected,0.2,24,1.8973941802978516,0.21624964475631714
